id_card,academic_year_id,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
e20140890,2015,200,999,100,3716,100,,,,
e20140104,2015,400,358,200,4454,200,,,,
e20130455,2015,400,2865,200,4924,200,,,,
e20130931,2015,550,1076,275,4200,275,,,,
e20130324,2015,550,466,300,4662,250,,,,
e20130462,2015,0,,,,,,,,
e20141003,2015,300,1371,150,5064,150,,,,
e20130798,2015,550,2167,250,5168,300,,,,
,2015,0,,,,,,,,
,2015,550,536,300,4296,250,,,,
,2015,200,1007,100,4238,100,,,,
,2015,0,,,,,,,,
,2015,550,1734,300,4766,250,,,,
,2015,550,1651,275,4531,275,,,,
,2015,550,855,275,4591,200,5183,75,,
,2015,450,3781,225,5151,225,,,e20110637,
,2015,550,2905,275,5048,275,,,,
e20120596,2015,500,2980,250,4462,250,,,,
e20130873,2015,550,3058,275,5607,275,,,,
e20131232,2015,300,4561,300,,,,,,
e20130461,2015,550,1919,250,4428,300,,,,
,2015,0,,,,,,,,
e20130014,2015,550,625,275,5126,275,,,,
e20140886,2015,0,1429,150,,,,,,
e20130492,2015,550,3143,275,,,,,,
e20140647,2015,550,936,275,3686,275,,,,
e20130913,2015,550,3026,50,3913,500,,,,
e20130026,2015,550,1381,275,3610,275,,,,
e20120063,2015,500,1700,250,3794,250,,,,
e20131013,2015,300,1702,150,5299,150,,,,
e20130305,2015,550,1846,275,4695,275,,,,
e20130355,2015,550,1518,275,5648,275,,,,
e20130544,2015,550,30,250,5680,300,,,,
e20130120,2015,550,1854,275,4083,275,,,,
e20140140,2015,550,881,300,2,250,,,,
e20130702,2015,550,2268,275,5394,275,,,,
,2015,0,,,,,,,,
,2015,250,3151,125,4207,125,,,,
,2015,0,,,,,,,,
,2015,550,1029,275,,,,,,
,2015,500,2859,250,5130,250,,,,
,2015,200,832,100,,,,,,
e20130322,2015,550,3190,275,4693,275,,,,
e20140065,2015,550,714,550,,,,,,
e20140994,2015,300,1084,100,4571,200,,,,
e20141053,2015,300,1059,150,3780,150,,,,
e20130087,2015,400,645,200,3931,200,,,,
e20140429,2015,550,170,275,3659,275,,,,
e20130924,2015,550,,,,,,,,
e20130007,2015,0,,,,,,,,
e20140304,2015,550,965,275,4048,275,,,,
e20120006,2015,500,2761,500,,,,,,
e20130993,2015,300,1497,150,2979,150,,,,
e20130012,2015,550,485,275,4136,275,,,,
e20130507,2015,550,1848,275,3787,275,,,,
e20120501,2015,250,2449,125,4739,125,,,,
e20130432,2015,550,1768,275,5452,275,,,,
e20130600,2015,400,2127,200,4205,200,,,,
e20140779,2015,0,,,,,,,,
e20120325,2015,500,,,,,,,,
e20130953,2015,300,,,,,,,,
,2015,0,,,,,,,,
,2015,400,1929,200,3823,200,,,,
e20130446,2015,550,1939,300,4730,250,,,,
e20130611,2015,550,2362,550,,,,,,
e20130866,2015,550,1640,550,,,,,,
e20131220,2015,300,2640,150,5385,150,,,,
e20130690,2015,400,3161,200,5182,200,,,,
e20130491,2015,550,2485,250,5120,300,,,,
e20130738,2015,550,2188,300,5049,250,,,,
e20120676,2015,550,,,,,,,,
e20131235,2015,300,1677,300,,,,,,
e20131137,2015,300,1376,250,5213,50,,,,
e20130132,2015,400,1196,200,3916,200,,,,
e20130319,2015,400,2725,200,5218,200,,,,
e20130417,2015,550,3429,550,,,,,,
e20130397,2015,550,1909,275,,,,,,
e20140387,2015,550,607,275,3803,275,,,,
e20130594,2015,0,,,,,,,,
e20130791,2015,550,3089,275,,,,,,
,2015,0,,,,,,,,
,2015,550,1760,200,4011,350,,,,
,2015,500,2746,250,3841,250,,,,
,2015,0,1095,150,4509,150,,,,
e20130119,2015,550,525,275,4677,275,,,,
e20130244,2015,550,2988,150,3985,300,,,,
e20130272,2015,550,1321,550,,,,,,
e20130428,2015,400,3690,400,,,,,,
,2015,0,,,,,,,,
,2015,200,1092,100,,,,,,
e20140484,2015,550,264,275,4233,275,,,,
e20140537,2015,550,133,275,4309,275,,,,
e20131127,2015,0,,,,,,,,
,2015,0,,,,,,,,
e20140361,2015,550,298,275,4610,275,,,,
e20140970,2015,300,773,150,,,,,,
e20130145,2015,550,3140,275,4596,275,,,,
e20140916,2015,300,754,150,4745,150,,,,
e20130263,2015,550,957,550,,,,,,
e20120603,2015,250,2622,250,,,,,,
e20140766,2015,550,523,550,,,,,,
e20130152,2015,550,3167,550,,,,,,
e20130316,2015,550,1598,230,4263,320,,,,
e20130341,2015,550,2613,550,,,,,,
e20130934,2015,550,1078,550,,,,,,
e20130914,2015,400,2031,200,4122,200,,,,
e20130765,2015,550,2486,275,5619,275,,,,
e20120340,2015,550,,,,,,,,
e20130438,2015,550,,,,,,,,
e20120674,2015,500,5588,500,,,,,,
e20120448,2015,500,3119,500,,,,,,
e20120096,2015,250,2999,125,4213,125,,,,
e20130964,2015,300,1865,150,5111,150,,,,
e20140055,2015,550,737,275,3674,275,,,,
e20120125,2015,0,,,,,,,,
e20140928,2015,300,1238,150,,,,,,
e20130666,2015,400,2959,200,4474,200,,,,
e20120097,2015,550,3328,200,5561,350,,,,
e20130447,2015,550,1517,275,4345,275,,,,
e20130510,2015,550,,,,,,,,
e20131082,2015,300,1051,300,,,,,,
e20140966,2015,200,735,100,4274,100,,,,
e20130541,2015,550,2625,250,5225,300,,,,
e20141006,2015,200,926,200,,,,,,
e20130973,2015,300,1724,150,5533,150,,,,
,2015,0,,,,,,,,
,2015,550,557,280,,,,,,
e20140782,2015,0,,,,,,,,
e20120512,2015,550,1956,200,5460,350,,,,
e20120707,2015,500,1823,250,3733,250,,,,
e20140918,2015,200,1263,100,,,,,,
e20130239,2015,550,1245,275,3983,275,,,,
e20130325,2015,550,2309,200,4236,350,,,,
e20130041,2015,550,2639,250,4470,300,,,,
e20130234,2015,550,4119,275,5642,275,,,,
e20131047,2015,300,4559,300,,,,,,
e20141007,2015,0,908,150,,,,,,
e20140297,2015,550,630,280,,,,,,
e20130539,2015,550,1721,275,4442,275,,,,
e20120649,2015,500,2427,500,,,,,,
e20130282,2015,400,733,400,,,,,,
e20130608,2015,550,1786,550,,,,,,
e20130802,2015,550,1353,275,4160,275,,,,
e20130827,2015,550,2336,150,5495,400,,,,
e20131165,2015,300,985,300,,,,,,
e20120033,2015,500,2847,250,5081,250,,,,
e20130323,2015,550,,,,,,,,
e20120780,2015,500,3270,200,5555,250,,,,
e20130378,2015,550,346,300,3927,250,,,,
e20130440,2015,550,3037,275,4344,275,,,,
e20130465,2015,550,2462,275,4920,275,,,,
e20131149,2015,300,,,,,,,,
e20130818,2015,0,,,,,,,,
e20141047,2015,200,834,100,2936,100,,,,
e20140719,2015,550,872,275,4093,275,,,,
e20130857,2015,0,,,,,,,,
e20140985,2015,300,989,150,3502,150,,,,
e20141005,2015,300,922,150,4825,150,,,,
e20140580,2015,550,398,275,3766,275,,,,
e20130858,2015,550,1654,250,5321,300,,,,
e20110383,2015,450,1636,450,,,,,e20110383,
e20130749,2015,550,2273,300,5455,250,,,,
e20131081,2015,300,3943,150,5297,150,,,,
e20131110,2015,200,2421,100,5467,100,,,,
e20140420,2015,550,41,300,2181,250,,,,
e20130017,2015,550,1006,550,,,,,,
e20140601,2015,550,202,550,,,,,,
e20130817,2015,550,,,,,,,,
e20130506,2015,0,,,,,,,,
e20130533,2015,550,1643,275,4218,275,,,,
e20130540,2015,400,2195,200,4336,200,,,,
e20130603,2015,0,,,,,,,,
e20120573,2015,500,1817,250,4822,250,,,,
e20130710,2015,550,1490,275,4203,275,,,,
e20130937,2015,550,1070,550,,,,,,
e20130564,2015,550,1022,280,,,,,,
e20140331,2015,550,180,550,,,,,,
e20120612,2015,500,3097,250,5013,250,,,,
e20120115,2015,500,4066,500,,,,,,
e20130241,2015,0,,,,,,,,
e20131099,2015,300,2981,150,4873,150,,,,
e20130684,2015,550,1558,550,,,,,,
e20120762,2015,550,,,,,,,,
e20130421,2015,550,1232,275,3430,275,,,,
e20131221,2015,300,,,,,,,,
e20131164,2015,300,1911,150,5488,150,,,,
e20130031,2015,550,1277,550,,,,,,
e20130811,2015,550,2084,275,4261,275,,,,
e20131230,2015,300,1985,150,5462,150,,,,
e20130764,2015,550,2782,300,5073,250,,,,
,2015,0,,,,,,,,
,2015,550,4498,550,,,,,,
,2015,550,3442,550,,,,,,
e20131100,2015,300,3629,300,,,,,,
e20130470,2015,400,2080,200,4795,200,,,,
e20140904,2015,300,1071,300,,,,,,
e20130450,2015,400,,,,,,,,
e20130621,2015,550,2517,250,5492,300,,,,
e20131055,2015,300,1053,150,,,,,,
e20130422,2015,550,,,,,,,,
,2015,550,,,,,,,,
,2015,550,2402,275,4671,275,,,,
e20130178,2015,400,467,200,4352,200,,,,
e20120360,2015,500,2573,250,4921,250,,,,
,2015,550,,,,,,,,
e20120101,2015,500,2678,500,,,,,,
,2015,0,,,,,,,,
,2015,550,3091,275,5041,275,,,,
e20130306,2015,0,,,,,,,,
e20130626,2015,550,,,,,,,,
e20120697,2015,250,1853,125,5457,125,,,,
e20131174,2015,200,1216,100,5101,100,,,,
e20130079,2015,550,2172,250,4813,300,,,,
e20130984,2015,300,,,,,,,,
e20130259,2015,400,,,,,,,,
e20130677,2015,550,2667,200,5237,350,,,,
e20130748,2015,550,2086,275,3974,275,,,,
e20131157,2015,0,,,,,,,,
e20130003,2015,550,1286,250,3564,300,,,,
e20130129,2015,550,1202,275,4255,275,,,,
e20130134,2015,550,,,,,,,,
e20130273,2015,0,,,,,,,,
e20130277,2015,400,2411,400,,,,,,
e20131094,2015,300,2484,150,5001,150,,,,
e20131161,2015,0,,,,,,,,
e20130863,2015,550,,,,,,,,
e20141057,2015,300,1443,150,,,,,,
e20120009,2015,500,1532,250,4535,250,,,,
e20140487,2015,550,40,300,3646,250,,,,
e20131092,2015,300,2617,150,5346,150,,,,
e20120083,2015,550,2896,275,4434,275,,,,
e20130103,2015,0,,,,,,,,
e20140558,2015,0,,,,,,,,
e20120595,2015,500,2331,500,,,,,,
e20120141,2015,500,1396,250,3625,250,,,,
e20130513,2015,0,,,,,,,,
e20130837,2015,550,1670,275,5308,275,,,,
e20130856,2015,550,3443,550,,,,,,
,2015,0,,,,,,,,
,2015,550,1445,300,4687,250,,,,
,2015,0,,,,,,,,
e20130065,2015,0,,,,,,,,
e20130162,2015,550,1639,275,5070,275,,,,
e20131113,2015,300,1785,150,5200,150,,,,
e20130212,2015,550,1704,275,4112,275,,,,
e20130911,2015,550,3244,200,4988,350,,,,
e20131028,2015,0,,,,,,,,
e20131034,2015,200,1896,200,,,,,,
e20120588,2015,550,1890,250,5116,300,,,,
e20130104,2015,550,3048,300,4576,250,,,,
e20130813,2015,550,1127,275,4088,275,,,,
e20120727,2015,500,1666,250,3911,250,,,,
e20130326,2015,550,1219,275,3427,275,,,,
e20130557,2015,550,361,275,4142,275,,,,
e20130728,2015,550,2114,275,4377,275,,,,
e20130313,2015,550,1901,275,4188,275,,,,
e20131134,2015,300,,,,,,,,
e20130986,2015,,,,,,,,,
e20120170,2015,500,2886,250,,,,,,
e20140613,2015,550,423,550,,,,,,
e20140835,2015,250,1010,250,,,,,,
e20130824,2015,550,336,275,4540,275,,,,
e20140339,2015,550,878,275,3311,275,,,,
e20141032,2015,300,1122,150,,,,,,
e20131147,2015,200,2380,100,3526,100,,,,
e20130123,2015,400,140,200,4184,200,,,,
e20120464,2015,250,1813,250,,,,,,
e20140480,2015,550,939,300,4037,250,,,,
e20140097,2015,550,509,275,3854,275,,,,
e20140137,2015,550,240,300,5312,250,,,,
e20130762,2015,550,1672,275,5377,275,,,,
e20130822,2015,550,1699,300,4415,250,,,,
e20140474,2015,550,897,275,3957,275,,,,
e20130773,2015,400,2122,200,4461,200,,,,
e20130454,2015,550,3431,550,,,,,,
e20140079,2015,550,290,275,3865,275,,,,
e20130169,2015,550,1922,300,4034,250,,,,
e20130338,2015,0,,,,,,,,
e20130672,2015,400,3439,400,,,,,,
e20130712,2015,550,1503,275,4143,275,,,,
e20130864,2015,550,2056,550,,,,,,
,2015,0,,,,,,,,
,2015,400,1769,200,4381,200,,,,
e20120336,2015,500,,,,,,,,
e20140092,2015,550,683,300,4597,250,,,,
e20140144,2015,550,461,550,,,,,,
e20130742,2015,550,1671,550,,,,,,
e20130227,2015,550,1589,275,4118,275,,,,
e20130084,2015,550,1352,550,,,,,,
e20140101,2015,550,338,550,,,,,,
e20140183,2015,550,379,200,4839,350,,,,
e20130411,2015,550,3249,275,4393,275,,,,
e20130678,2015,550,1771,275,4919,275,,,,
e20130794,2015,0,,,,,,,,
e20140156,2015,550,894,275,4079,275,,,,
e20131077,2015,300,3462,150,5298,150,,,,
e20120516,2015,500,2450,250,4270,250,,,,
e20120704,2015,500,2646,500,,,,,,
,2015,0,,,,,,,,
e20130525,2015,550,2939,300,4528,250,,,,
e20130602,2015,550,21,275,4055,275,,,,
e20120338,2015,500,1983,250,4445,250,,,,
e20140709,2015,400,267,200,4082,200,,,,
e20140911,2015,300,1229,150,,,,,,
e20130840,2015,400,3114,200,5613,200,,,,
e20130995,2015,300,1469,150,4976,150,,,,
e20141037,2015,200,1173,100,,,,,,
e20130921,2015,550,55,300,4216,250,,,,
e20140234,2015,550,827,275,4446,275,,,,
e20140100,2015,0,,,,,,,,
,2015,0,,,,,,,,
,2015,300,2249,200,5026,100,,,,
,2015,550,2969,275,5174,275,,,,
e20130390,2015,550,533,550,,,,,,
e20130424,2015,0,,,,,,,,
e20140453,2015,550,233,275,2993,275,,,,
e20130948,2015,300,2394,300,,,,,,
e20120044,2015,500,2458,250,5215,250,,,,
,2015,0,,,,,,,,
e20140725,2015,550,844,275,4287,275,,,,
e20130353,2015,550,1337,275,3624,275,,,,
e20140243,2015,550,148,275,4197,275,,,,
e20130280,2015,550,,, ,,,,,
e20141004,2015,300,1259,150,3554,150,,,,
e20131125,2015,0,,,,,,,,
e20130560,2015,550,1584,275,5602,275,,,,
e20131162,2015,300,,,,,,,,
e20130935,2015,550,1925,275,3888,275,,,,
e20140034,2015,550,853,275,4375,275,,,,
e20140019,2015,550,360,275,4396,275,,,,
e20140037,2015,550,544,275,3487,275,,,,
e20140895,2015,300,1477,100,4568,200,,,,
e20120267,2015,500,2131,250,4754,250,,,,
e20140377,2015,550,888,275,4008,275,,,,
e20130622,2015,400,1373,200,4763,200,,,,
e20120283,2015,500,3075,250,5627,250,,,,
,2015,0,,,,,,,,
,2015,550,3319,100,3334,450,,,,
,2015,550,,,,,,,,
,2015,0,,,,,,,,
,2015,400,1993,200,3904,200,,,,
,2015,500,2860,250,5568,250,,,,
,2015,550,,,,,,,,
,2015,0,,,,,,,,
,2015,250,2019,112.5,3704,112.5,5740,25,,
,2015,550,972,275,5603,275,,,,
e20140504,2015,0,,,,,,,,
e20140653,2015,550,887,275,4159,275,,,,
e20130607,2015,550,2034,275,4670,275,,,,
e20140867,2015,500,959,250,4517,250,,,,
e20140831,2015,550,490,275,4228,275,,,,
e20120172,2015,500,1366,500,,,,,,
e20131040,2015,300,1597,150,4227,150,,,,
e20130908,2015,400,2006,400,,,,,,
e20130404,2015,400,1389,200,3989,200,,,,
,2015,0,,,,,,,,
,2015,500,1613,250,4760,250,,,,
e20130271,2015,550,1750,250,5357,300,,,,
e20120718,2015,500,2141,250,4483,250,,,,
e20130508,2015,550,3129,275,4323,275,,,,
e20130634,2015,550,5474,275,5767,275,,,,
e20130016,2015,550,1284,300,3536,250,,,,
e20140536,2015,550,522,550,,,,,,
e20140783,2015,550,526,300,3533,250,,,,
e20130033,2015,550,1507,250,4313,300,,,,
e20130233,2015,550,1588,250,4003,300,,,,
e20120323,2015,500,1304,500,,,,,,
e20120350,2015,500,3396,500,,,,,,
e20120584,2015,500,2861,250,5241,250,,,,
e20120605,2015,500,3325,500,,,,,,
e20130386,2015,550,1602,275,4310,275,,,,
e20120650,2015,500,2911,250,5277,250,,,,
e20130081,2015,550,,,,,,,,
e20130524,2015,550,1075,275,4283,275,,,,
,2015,0,,,,,,,,
,2015,500,2198,250,4031,250,,,,
,2015,550,3326,150,,,,,,
e20130629,2015,550,,,,,,,,
e20130881,2015,550,,,,,,,,
e20130895,2015,400,,,,,,,,
e20130195,2015,550,,,,,,,,
,2015,0,,,,,,,,
e20140343,2015,550,374,275,3785,275,,,,
e20140120,2015,400,810,400,,,,,,
e20140372,2015,550,165,275,3599,275,,,,
e20140374,2015,400,219,200,,,,,,
e20140399,2015,550,570,275,4630,275,,,,
e20140473,2015,550,503,300,3567,250,,,,
e20140548,2015,550,340,200,3604,200,4615,150,,
e20141023,2015,300,1511,150,3555,150,,,,
e20141034,2015,300,1198,250,4964,50,,,,
e20140737,2015,0,,,,,,,,
e20140215,2015,550,518,275,4606,275,,,,
e20131073,2015,300,1278,150,5290,150,,,,
e20130553,2015,400,3066,200,3436,200,,,,
e20140773,2015,400,54,200,4033,200,,,,
e20140118,2015,550,83,250,3345,300,,,,
e20131005,2015,200,1554,100,5635,100,,,,
e20140229,2015,550,508,275,4447,275,,,,
e20140284,2015,550,411,275,4269,275,,,,
e20140308,2015,0,,,,,,,,
e20130408,2015,400,1388,200,3756,200,,,,
,2015,0,,,,,,,,
,2015,0,,,,,,,,
,2015,200,1104,100,3572,100,,,,
e20140527,2015,550,211,275,3947,275,,,,
e20140407,2015,550,930,275,4017,275,,,,
e20140241,2015,550,811,275,5208,275,,,,
e20140249,2015,550,430,275,5723,275,,,,
e20130301,2015,550,,,,,,,,
e20120322,2015,500,1948,250,4501,250,,,,
e20140745,2015,550,934,250,4193,300,,,,
e20140251,2015,550,159,200,4935,350,,,,
e20130783,2015,550,1940,550,,,,,,
e20140279,2015,550,623,550,,,,,,
e20130395,2015,550,1694,275,4341,275,,,,
e20131056,2015,200,1207,100,2735,100,,,,
e20140482,2015,550,506,275,4092,275,,,,
e20140781,2015,0,,,,,,,,
e20140912,2015,300,1509,300,,,,,,
,2015,,,,,,,,,
,2015,550,966,275,3486,275,,,,
e20140405,2015,550,223,550,,,,,,
e20140011,2015,550,629,550,,,,,,
e20140233,2015,550,671,275,4927,275,,,,
e20140371,2015,550,143,300,3563,250,,,,
e20140655,2015,550,513,300,,,,,,
e20130208,2015,550,1564,300,3942,250,,,,
e20140193,2015,550,266,275,4604,275,,,,
e20140574,2015,550,425,275,3656,275,,,,
e20130683,2015,550,1876,275,4522,275,,,,
e20140775,2015,550,440,550,,,,,,
e20140050,2015,550,481,275,,,,,,
e20130276,2015,550,1942,300,4229,250,,,,
e20130485,2015,550,15,550,,,,,,
e20130486,2015,550,14,550,,,,,,
e20140625,2015,550,928,275,,,,,,
e20130090,2015,400,2868,200,5165,200,,,,
,2015,275,1458,275,,,,,,
e20130556,2015,400,2921,200,5104,200,,,,
e20130127,2015,550,723,275,4245,275,,,,
e20140915,2015,200,1149,150,,,,,,
e20130589,2015,400,2494,200,4521,200,,,,
e20140267,2015,0,,,,,,,,
e20140366,2015,0,56,0,,,,,,
e20140111,2015,550,662,275,4753,100,5589,175,,
e20130245,2015,550,1581,275,3858,275,,,,
e20130782,2015,550,1521,200,2950,350,,,,
e20130279,2015,400,3115,200,5606,200,,,,
e20140400,2015,550,550,275,4108,275,,,,
e20130494,2015,550,1696,550,,,,,,
,2015,300,,,,,,,,
,2015,550,406,550,,,,,,
,2015,550,,,,,,,,
e20140494,2015,550,300,275,4704,275,,,,
e20130112,2015,550,259,450,5653,100,,,,
e20130216,2015,550,1918,275,4322,275,,,,
e20140225,2015,550,156,275,3720,275,,,,
e20140694,2015,550,452,300,4165,250,,,,
e20130530,2015,550,1462,275,4267,275,,,,
e20140902,2015,0,1045,150,,,,,,
e20141048,2015,300,1003,150,4657,150,,,,
e20140021,2015,550,770,275,,,,,,
e20140121,2015,550,567,275,4755,275,,,,
e20140217,2015,550,809,275,3511,275,,,,
e20140278,2015,0,,,,,,,,
e20140974,2015,0,1123,100,3528,100,,,,
,2015,300,1790,150,2350,150,,,,
,2015,550,408,275,3017,275,,,,
e20130792,2015,550,1747,300,4901,250,,,,
e20140337,2015,0,,,,,,,,
e20140418,2015,550,31,275,4010,275,,,,
e20140419,2015,550,787,275,4009,275,,,,
e20130520,2015,550,2345,275,,,,,,
e20140570,2015,550,306,275,,,,,,
e20140623,2015,550,400,300,4422,250,,,,
e20130850,2015,400,,,,,,,,
e20130870,2015,400,2050,200,4488,200,,,,
e20140077,2015,550,979,275,3864,275,,,,
e20130926,2015,550,1964,275,4881,275,,,,
e20140402,2015,0,,,,,,,,
e20140534,2015,550,327,275,3465,275,,,,
e20130628,2015,400,1861,200,3936,200,,,,
e20140461,2015,550,173,550,,,,,,
e20140543,2015,0,,,,,,,,
e20140086,2015,550,581,275,3853,275,,,,
e20140206,2015,550,635,275,4181,275,,,,
,2015,300,953,300,,,,,,
,2015,0,,,,,,,,
,2015,550,2957,275,,,,,,
e20130191,2015,550,2452,280,4417,270,,,,
e20130416,2015,550,3113,275,4371,275,,,,
,2015,0,,,,,,,,
e20130958,2015,0,,,,,,,,
e20140514,2015,400,558,200,3933,200,,,,
e20130604,2015,400,1980,200,3940,200,,,,
e20140633,2015,550,563,275,3945,275,,,,
e20130830,2015,550,,,,,,,,
e20130919,2015,550,4294,500,5651,50,,,,
e20140532,2015,550,339,275,,,,,,
e20140268,2015,400,475,200,3602,200,,,,
e20140445,2015,550,42,275,3878,275,,,,
e20130587,2015,550,2353,275,4275,275,,,,
e20130698,2015,400,2923,200,,,,,,
e20130213,2015,400,1212,200,3900,200,,,,
e20131080,2015,200,2040,100,3765,100,,,,
e20130060,2015,550,,,,,,,,
e20140098,2015,400,207,200,,,,,,
e20140608,2015,0,,,,,,,,
e20140180,2015,0,,,,,,,,
e20140583,2015,400,429,200,4543,200,,,,
e20130614,2015,0,,,,,,,,
e20140433,2015,550,973,275,3590,275,,,,
e20140951,2015,0,1231,150,3227,150,,,,
e20140551,2015,550,123,275,,,,,,
e20130246,2015,0,,,,,,,,
e20141064,2015,0,1535,150,,,,,,
,2015,0,,,,,,,,
,2015,550,749,275,,,,,,
,2015,550,678,300,,,,,,
e20140892,2015,200,1013,100,,,,,,
e20140767,2015,550,606,550,,,,,,
e20140212,2015,550,404,275,,,,,,
e20140585,2015,0,,,,,,,,
e20141026,2015,300,631,150,,,,,,
e20140898,2015,300,1204,150,3633,150,,,,
e20140099,2015,550,483,550,,,,,,
e20130117,2015,400,139,200,4185,200,,,,
e20140207,2015,400,474,200,3892,200,,,,
e20140403,2015,550,444,280,3510,270,,,,
e20140597,2015,400,706,400,,,,,,
e20140936,2015,300,1147,150,3723,150,,,,
e20140786,2015,550,72,550,,,,,,
e20140907,2015,0,1442,150,3634,150,,,,
e20140903,2015,200,1167,100,3970,100,,,,
,2015,0,,,,,,,,
,2015,550,246,275,,,,,,
,2015,550,1437,300,4170,250,,,,
e20130292,2015,550,1551,550,,,,,,
e20140390,2015,0,,,,,,,,
e20140607,2015,550,471,275,3986,275,,,,
e20120798,2015,500,1781,250,4302,250,,,,
e20130125,2015,550,1171,275,3423,275,,,,
e20140132,2015,550,75,200,3516,200,4599,150,,
e20140177,2015,550,798,275,,,,,,
e20140383,2015,550,100,300,4392,250,,,,
e20140648,2015,400,610,400,,,,,,
e20130717,2015,550,1552,275,4148,275,,,,
e20140687,2015,550,555,275,,,,,,
e20140064,2015,0,,,,,,,,
e20140430,2015,550,373,300,3837,250,,,,
e20140505,2015,550,304,550,,,,,,
e20140126,2015,400,1032,200,,,,,,
e20130001,2015,550,,,,,,,,
e20140042,2015,550,836,550,,,,,,
e20120161,2015,500,3188,150,4348,350,,,,
e20130149,2015,550,2036,275,,,,,,
e20140285,2015,550,118,550,,,,,,
e20140567,2015,550,287,275,4288,275,,,,
e20140084,2015,400,819,200,3517,200,,,,
e20130489,2015,550,2799,550,,,,,,
e20140454,2015,550,348,300,,,,,,
e20140467,2015,550,310,280,4316,270,,,,
e20140631,2015,550,860,275,4880,275,,,,
e20140010,2015,550,549,275,4105,275,,,,
e20140844,2015,250,996,250,,,,,,
e20140491,2015,550,380,275,,,,,,
e20140675,2015,550,274,275,4069,275,,,,
e20130206,2015,400,1967,200,4357,200,,,,
e20140189,2015,550,792,300,4603,250,,,,
e20130835,2015,550,3203,300,5282,200,,,,
e20130967,2015,300,1538,150,5296,150,,,,
e20130076,2015,400,1305,200,3053,200,,,,
e20130757,2015,550,1240,200,5549,250,,,,
e20140967,2015,300,1102,150,4431,150,,,,
e20140535,2015,550,329,275,4575,275,,,,
e20130624,2015,550,,,,,,,,
e20131109,2015,300,2982,150,5066,150,,,,
e20140434,2015,550,571,275,4388,275,,,,
e20130066,2015,550,2189,250,4590,300,,,,
e20130776,2015,550,1941,275,4390,275,,,,
e20140368,2015,550,456,200,4611,350,,,,
e20140586,2015,400,892,200,3800,200,,,,
e20130202,2015,400,1927,200,3654,200,,,,
e20130297,2015,550,1628,275,5025,275,,,,
e20140071,2015,550,213,300,3644,250,,,,
e20120395,2015,500,3399,500,,,,,,
e20130478,2015,550,,,,,,,,
e20140619,2015,550,720,275,3844,275,,,,
e20140681,2015,550,142,275,3627,275,,,,
,2015,0,,,,,,,,
,2015,550,1030,275,,,,,,
e20140112,2015,400,176,200,3719,200,,,,
e20140492,2015,550,248,300,4481,250,,,,
e20140533,2015,550,315,275,,,,,,
e20140330,2015,550,203,300,3642,250,,,,
e20130380,2015,400,1881,200,,,,,,
e20130650,2015,550,,,,,,,,
e20140260,2015,550,326,275,,,,,,
,2015,0,,,,,,,,
,2015,550,271,275,4319,275,,,,
e20130426,2015,550,2063,275,5734,275,,,,
e20140105,2015,550,495,280,4024,270,,,,
e20140919,2015,0,651,150,3508,150,,,,
e20140318,2015,550,472,300,3808,250,,,,
e20140117,2015,400,81,200,3950,200,,,,
e20130274,2015,550,1751,275,4006,275,,,,
e20140273,2015,0,,,,,,,,
e20140464,2015,550,602,550,,,,,,
e20130896,2015,400,2047,200,3886,200,,,,
e20140155,2015,550,84,250,4161,300,,,,
e20140519,2015,550,199,550,,,,,,
e20140027,2015,550,109,275,3693,275,,,,
e20130035,2015,550,1444,250,4469,300,,,,
e20140955,2015,300,1089,300,,,,,,
e20130592,2015,550,1441,275,,,,,,
,2015,0,,,,,,,,
e20131130,2015,300,1498,150,,,,,,
,2015,300,,,,,,,,
,2015,0,,,,,,,,
,2015,400,1296,400,,,,,,
e20130020,2015,550,1262,275,4495,275,,,,
e20140108,2015,550,830,275,3597,200,4297,75,,
e20140438,2015,550,778,200,4408,350,,,,
e20140270,2015,550,709,275,3606,275,,,,
e20140678,2015,550,650,280,3829,270,,,,
e20130515,2015,550,3094,275,5214,275,,,,
e20140204,2015,550,684,550,,,,,,
e20130266,2015,400,2154,200,4399,200,,,,
e20140923,2015,200,1082,100,,,,,,
e20130382,2015,550,2361,275,4744,275,,,,
e20140883,2015,200,1142,200,,,,,,
e20140141,2015,550,616,275,3676,275,,,,
e20140165,2015,0,,,,,,,,
e20140151,2015,400,816,200,,,,,,
e20140162,2015,550,116,275,3997,275,,,,
e20140302,2015,550,703,275,3513,275,,,,
e20141035,2015,300,775,300,,,,,,
e20140376,2015,550,110,275,3976,275,,,,
e20130682,2015,0,,,,,,,,
e20130542,2015,0,,,,,,,,
e20140758,2015,550,904,275,,,,,,
,2015,0,,,,,,,,
,2015,550,158,275,5604,275,,,,
,2015,550,502,275,3538,275,,,,
,2015,550,434,275,4527,275,,,,
,2015,0,,,,,,,,
,2015,0,,,,,,,,
e20130389,2015,550,,,,,,,,
e20131008,2015,300,1533,150,5169,150,,,,
e20140817,2015,550,193,550,,,,,,
e20140127,2015,400,43,200,3895,200,,,,
e20140252,2015,400,752,200,5600,200,,,,
e20140369,2015,550,617,275,,,,,,
e20140819,2015,550,701,550,,,,,,
e20140705,2015,400,482,400,,,,,,
