id_card,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
,300,1706,150,5091,150,,,,
e20140282,550,492,275,4235,275,,,,
e20140706,400,316,200,,,,,,
e20130328,550,2893,275,4188,275,,,,
e20140600,0,,,,,,,,
e20130839,550,,,,,,,,
,0,,,,,,,,
e20130124,550,,,,,,,,
e20140395,550,484,275,3558,275,,,,
e20130487,550,2076,300,4468,250,,,,
e20140670,400,239,200,,,,,,
e20131171,200,1962,100,5586,100,,,,
e20140271,400,728,200,5436,200,,,,
e20140682,550,497,275,3910,275,,,,
e20140253,550,1000,275,70,275,,,,
e20140275,550,912,275,4157,275,,,,
e20140312,550,935,275,3662,275,,,,
e20130078,550,2566,275,4234,275,,,,
e20140224,550,963,275,3514,275,,,,
e20130262,0,,,,,,,,
e20140038,550,791,275,3980,275,,,,
e20140134,550,851,275,3918,275,,,,
e20140309,550,188,550,,,,,,
e20140357,550,477,200,3605,200,4609,150,,
e20140671,550,136,550,,,,,,
e20140061,400,117,200,,,,,,
e20140624,550,354,300,3948,250,,,,
e20130862,550,,,,,,,,
e20120221,250,1664,250,,,,,,
e20130788,400,1850,200,4659,200,,,,
e20140808,550,420,300,4127,250,,,,
e20140336,550,608,275,4409,275,,,,
e20140415,0,,,,,,,,
e20130464,550,1753,230,3432,320,,,,
e20131004,300,3257,300,,,,,,
e20140741,550,38,300,4126,250,,,,
e20140166,550,232,275,,,,,,
e20140222,550,112,275,3512,275,,,,
e20140272,400,858,200,4404,200,,,,
e20140226,400,781,400,,,,,,
e20140754,550,132,275,4131,275,,,,
e20140466,550,535,550,,,,,,
e20140401,550,399,298,3877,252,,,,
e20140584,0,,,,,,,,
e20140178,400,275,200,4109,200,,,,
e20140497,550,122,275,4538,275,,,,
e20140573,550,877,275,4444,275,,,,
e20140130,550,175,275,4163,275,,,,
e20130375,400,1383,400,,,,,,
e20141036,300,680,300,,,,,,
e20130923,550,777,275,4724,275,,,,
e20140582,550,638,275,3939,275,,,,
e20130725,550,1403,275,4210,275,,,,
e20140496,550,297,275,3743,275,,,,
e20140689,0,,,,,,,,
e20140109,550,598,275,,,,,,
e20140028,550,489,275,4748,275,,,,
e20130023,550,1755,275,4086,275,,,,
e20140320,400,168,200,3499,200,,,,
e20140351,550,63,275,3496,275,,,,
e20140431,550,801,275,4273,275,,,,
e20140444,550,923,275,4264,275,,,,
e20140738,550,229,275,4139,275,,,,
e20140142,550,717,275,5526,275,,,,
e20130257,550,2585,100,4953,450,,,,
e20140943,200,1120,100,3621,100,,,,
e20141030,300,748,150,3819,150,,,,
e20140081,550,438,275,,,,,,
e20140996,300,998,150,5715,150,,,,
e20130480,550,1377,275,4027,275,,,,
e20120055,500,2348,250,5255,250,,,,
e20130082,550,2098,550,,,,,,
e20140113,400,76,200,3153,200,,,,
e20140913,300,1118,150,3619,150,,,,
e20140914,300,1144,150,3530,150,,,,
e20140944,200,1083,100,3575,100,,,,
e20140356,550,365,275,3497,275,,,,
e20140510,550,747,275,4624,275,,,,
e20120679,250,3917,100,5356,150,,,,
e20140352,550,255,550,,,,,,
e20140437,550,160,550,,,,,,
e20130898,550,2967,275,5205,275,,,,
e20140119,550,414,550,,,,,,
e20141050,300,1221,150,,,,,,
e20140499,400,134,200,4475,200,,,,
e20141029,300,915,300,,,,,,
e20140146,550,672,275,5311,275,,,,
e20130309,550,1924,300,4485,250,,,,
e20130369,550,2997,275,5280,275,,,,
e20140629,550,48,300,3874,250,,,,
e20130711,550,2149,275,4299,275,,,,
e20130871,550,2803,275,,,,,,
e20140475,0,,,,,,,,
e20140517,400,566,200,,,,,,
e20140804,550,519,300,3869,250,,,,
e20140348,550,537,275,3626,275,,,,
e20130807,400,1062,200,3962,200,,,,
e20140749,550,584,275,3685,275,,,,
e20141079,200,1997,200,,,,,,
e20120245,500,2317,500,,,,,,
e20130075,550,1571,275,4520,275,,,,
e20140046,550,611,275,4110,275,,,,
e20140432,550,437,275,3839,275,,,,
e20130147,400,1195,400,,,,,,
e20130992,300,1723,150,4639,150,,,,
e20140660,400,917,200,3935,200,,,,
e20130816,400,2310,200,3952,200,,,,
e20140595,550,108,300,3732,250,,,,
e20131181,300,,,,,,,,
e20140365,0,,,,,,,,
,0,,,,,,,,
e20140501,550,205,275,,,,,,
e20140661,550,504,275,,,,,,
e20140129,550,964,275,4749,275,,,,
e20140718,550,486,300,4138,250,,,,
e20140753,0,496,,,,,,,
e20130250,550,956,550,,,,,,
e20140538,550,33,300,3928,250,,,,
,200,758,200,,,,,,
e20130331,400,2060,200,4318,200,,,,
e20140327,550,605,275,5056,275,,,,
e20140310,550,863,275,4080,275,,,,
e20140451,0,,,,,,,,
e20120548,250,2526,120,3890,130,,,,
e20140002,400,866,200,,,,,,
e20140470,550,594,275,4204,275,,,,
e20140220,550,565,275,,,,,,
e20141061,300,905,150,3963,150,,,,
e20120189,500,1986,250,5404,250,,,,
e20140174,550,89,275,5440,275,,,,
e20140314,550,622,275,3144,275,,,,
e20140795,550,424,550,,,,,,
e20140306,550,583,275,4149,275,,,,
e20140542,400,62,400,,,,,,
e20140679,550,929,275,,,,,,
e20140701,550,688,275,4125,275,,,,
e20140107,400,960,200,4054,200,,,,
e20140198,550,722,275,,,,,,
e20140359,0,,,,,,,,
e20130468,550,3433,550,,,,,,
e20140794,550,113,275,,,,,,
e20130855,550,1274,250,5371,300,,,,
e20141072,300,1793,150,,,,,,
e20140124,400,478,200,,,,,,
e20130646,550,1693,550,,,,,,
e20140599,550,296,275,3681,275,,,,
e20140654,400,716,400,,,,,,
e20140186,0,,,,,,,,
e20140321,400,916,400,,,,,,
e20131095,300,2529,300,,,,,,
e20141021,300,1164,300,,,,,,
e20140196,550,80,300,4304,250,,,,
e20130352,550,2721,550,,,,,,
e20140264,550,432,275,4023,275,,,,
e20140553,550,93,550,,,,,,
e20140652,550,383,275,4618,275,,,,
e20130554,400,2810,200,4761,200,,,,
e20131002,200,,,,,,,,
e20130778,550,3127,275,5537,275,,,,
e20140717,550,667,275,,,,,,
e20140205,550,531,275,3542,275,,,,
e20140530,550,366,275,4199,275,,,,
e20140022,400,886,200,3522,200,,,,
e20140171,0,,,,,,,,
e20141025,0,1047,150,3484,150,,,,
e20140774,550,586,275,5411,275,,,,
e20140157,550,46,550,,,,,,
e20130199,550,1653,275,4915,275,,,,
e20140978,200,1109,100,,,,,,
e20140667,550,782,275,4690,275,,,,
e20140823,550,279,275,4098,275,,,,
e20140825,550,282,275,5438,275,,,,
e20130100,550,670,275,,,,,,
e20140353,550,397,250,3576,300,,,,
e20130168,0,,,,,,,,
e20130701,550,1522,550,,,,,,
e20140638,400,850,200,3954,200,,,,
e20140640,550,192,300,4120,250,,,,
e20140797,550,790,275,4145,275,,,,
e20140209,550,740,550,,,,,,
e20130667,550,2960,550,,,,,,
e20140620,550,596,275,2835,275,,,,
e20140287,550,805,275,4223,275,,,,
e20130484,550,1428,275,3826,275,,,,
e20130567,550,97,275,4449,275,,,,
e20140690,400,582,200,3631,200,,,,
e20130979,300,2078,300,,,,,,
e20141062,300,995,150,,,,,,
e20140417,550,560,275,,,,,,
e20140190,550,442,275,,,,,,
e20140242,550,906,300,5443,250,,,,
e20140259,400,669,200,4676,200,,,,
e20130024,400,1055,200,,,,,,
e20130226,550,1923,250,4196,300,,,,
e20140276,400,256,400,,,,,,
e20140572,550,121,275,3585,275,,,,
e20140942,0,637,200,,,,,,
e20130656,550,1844,270,4209,280,,,,
e20140646,550,105,275,3721,275,,,,
e20131145,300,3790,150,5157,150,,,,
e20120475,500,3098,250,5128,250,,,,
e20131075,300,2483,200,3204,100,,,,
e20140122,550,294,200,,,,,,
e20140123,550,295,200,,,,,,
e20140214,550,692,550,,,,,,
e20140935,200,1085,100,3612,100,,,,
e20140446,550,674,550,,,,,,
e20140793,0,,,,,,,,
e20140396,400,124,200,3754,200,,,,
e20140571,0,131,,,,,,,
e20140051,550,599,275,3488,275,,,,
e20140154,550,540,400,4600,150,,,,
e20140498,550,515,275,,,,,,
e20140733,550,644,275,3745,275,,,,
e20140009,550,421,275,5625,275,,,,
e20140033,0,,,,,,,,
e20130061,400,2009,200,3696,200,,,,
e20140074,0,,,,,,,,
e20140412,550,34,300,3523,250,,,,
e20130448,550,1515,275,4073,275,,,,
e20131138,300,2320,100,5292,200,,,,
e20140740,550,308,280,4384,270,,,,
e20140004,550,236,275,,,,,,
e20140164,400,542,200,3584,200,,,,
e20140393,550,568,275,4613,275,,,,
e20140672,550,743,275,3616,275,,,,
e20130222,550,,,,,,,,
e20140408,550,687,275,3882,275,,,,
e20130654,0,,,,,,,,
e20140664,550,401,275,4168,275,,,,
e20140237,0,,,,,,,,
e20140575,550,856,300,3908,250,,,,
e20141027,300,947,150,3691,150,,,,
e20140803,550,115,275,3594,275,,,,
e20140885,300,1132,150,4565,150,,,,
e20140254,400,654,200,4524,200,,,,
,0,,,,,,,,
,0,,,,,,,,
e20130601,550,1658,200,3840,350,,,,
e20140763,550,823,275,4332,275,,,,
e20140293,550,218,550,,,,,,
e20140355,550,463,275,,,,,,
e20140769,550,415,275,,,,,,
e20140014,550,641,275,3520,275,,,,
e20130336,550,2502,300,4286,250,,,,
e20130625,550,1043,275,3672,275,,,,
e20130356,550,2729,275,4437,275,,,,
e20140632,400,713,200,,,,,,
e20140031,550,436,550,,,,,,
e20140380,550,65,275,3339,275,,,,
e20140447,400,527,200,4053,200,,,,
e20140477,400,573,200,3684,200,,,,
e20140422,550,520,275,3838,275,,,,
e20140692,550,840,300,3805,250,,,,
e20140013,0,,,,,,,,
e20130505,400,3123,200,3435,200,,,,
e20140026,550,545,275,,,,,,
e20140334,550,806,275,3521,275,,,,
e20140342,550,405,550,,,,,,
e20130565,400,2121,200,4049,200,,,,
e20130591,400,1991,200,4423,200,,,,
e20130207,550,29,550,,,,,,
e20140053,400,390,200,3903,200,,,,
e20140665,550,321,550,,,,,,
e20140322,550,152,300,,,,,,
e20140411,400,435,200,,,,,,
e20130713,400,1681,200,4114,200,,,,
e20140932,300,1065,150,4065,150,,,,
e20140442,550,587,550,,,,,,
e20120542,250,3152,250,,,,,,
e20140114,0,,,,,,,,
e20141008,300,1182,150,,,,,,
e20140616,550,385,275,,,,,,
e20140200,550,277,275,4605,275,,,,
e20140929,300,1179,150,3675,150,,,,
e20140296,550,829,275,3663,275,,,,
e20140035,0,,,,,,,,
e20140404,550,208,275,4116,275,,,,
e20140772,550,879,275,,,,,,
e20131187,300,1560,300,,,,,,
,300,1133,150,,,,,,
e20140257,400,57,200,4241,200,,,,
e20140240,550,314,275,4177,275,,,,
e20140106,550,585,275,3310,275,,,,
e20140528,550,303,275,,,,,,
e20140688,0,,,,,,,,
e20140449,400,800,200,,,,,,
e20140765,400,473,200,3893,200,,,,
e20140716,550,933,275,4087,275,,,,
e20140115,550,783,275,3861,275,,,,
e20140248,400,70,200,4240,200,,,,
e20140990,300,4511,150,,,,,,
e20130467,400,2775,200,5249,200,,,,
e20130724,550,1307,275,3670,275,,,,
e20140093,400,690,400,,,,,,
e20130156,550,3030,275,5085,275,,,,
e20130334,550,1630,275,4796,275,,,,
e20140493,400,427,200,,,,,,
e20130975,300,1189,150,4731,150,,,,
e20140503,550,626,200,,,,,,
e20140518,550,99,275,3653,275,,,,
e20140136,0,,,,,,,,
e20140602,550,36,300,4025,250,,,,
e20140008,550,241,300,3650,250,,,,
e20140291,550,574,550,,,,,,
e20141059,200,648,200,,,,,,
e20130143,0,,,,,,,,
e20140195,550,593,275,,,,,,
e20140973,200,1425,100,,,,,,
,0,,,,,,,,
e20130128,550,96,550,,,,,,
e20140219,550,861,550,,,,,,
e20140265,550,289,275,,,,,,
e20140540,550,661,275,3454,275,,,,
e20140713,550,538,275,,,,,,
