id,name_en,province_id,d_id,c_id,v_id,s_id,ps_id,name_kh,prefix_id,valid,is_no_school,locp_code,locd_code,locc_code,locv_code
"010406020341","Sala Ches",1,4,6,2,34,0,"Sala Ches",2,1,0,1,104,10406,104040602
"010406025041","Sala Chhes",1,4,6,2,504,0,"Sala Chhes",1,1,0,1,104,10406,104040602
"010406029041","Rohal",1,4,6,2,904,0,"រហាល",4,1,0,1,104,10406,104040602
"010406040371","Tep Korsar",1,4,6,4,37,0,"Tep Korsar",2,1,0,1,104,10406,104040604
"010406045101","Tep Korsar",1,4,6,4,510,0,"Tep Korsar",1,1,0,1,104,10406,104040604
"010406050361","Snay",1,4,6,5,36,0,"Snay",2,1,0,1,104,10406,104040605
"010406060291","Anlung Thmar",1,4,6,6,29,0,"Anlung Thmar",2,1,0,1,104,10406,104040606
"010406070301","Popel",1,4,6,7,30,0,"Popel",2,1,0,1,104,10406,104040607
"010406075111","Popel",1,4,6,7,511,0,"Popel",1,1,0,1,104,10406,104040607
"010406080311","Poy Svay",1,4,6,8,31,0,"Poy Svay",2,1,0,1,104,10406,104040608
"010406100321","Prey Moan",1,4,6,10,32,0,"Prey Moan",2,1,0,1,104,10406,104040610
"010406110351","Stung",1,4,6,11,35,0,"Stung",2,1,0,1,104,10406,104040611
"010407010381","Bantoat Boh",1,4,7,1,38,0,"Bantoat Boh",2,1,0,1,104,10407,104040701
"010407030391","Tien Kam",1,4,7,3,39,0,"Tien Kam",2,1,0,1,104,10407,104040703
"010407037071","Tien Kam",1,4,7,3,707,0,"ទានកាំ",3,1,0,1,104,10407,104040703
"010408010061","Smach",1,4,8,1,6,0,"Smach",2,1,0,1,104,10408,104040801
"010408040411","Kauk Kei",1,4,8,4,41,0,"Kauk Kei",2,1,0,1,104,10408,104040804
"010408070401","Char Leu",1,4,8,7,40,0,"Char Leu",2,1,0,1,104,10408,104040807
"010408090421","Phoum Thmei",1,4,8,9,42,0,"Phoum Thmei",2,1,0,1,104,10408,104040809
"010408110441","Teuk Chor",1,4,8,11,44,0,"Teuk Chor",2,1,0,1,104,10408,104040811
"010408170431","Samrong",1,4,8,17,43,0,"Samrong",2,1,0,1,104,10408,104040817
"010408190211","Ta Pon",1,4,8,19,21,0,"Ta Pon",2,1,0,1,104,10408,104040819
"010408199021","Teuk Cho",1,4,8,19,902,0,"ទឹកជោរ",4,1,0,1,104,10408,104040819
"010409010551","Bantoat Boh",1,4,9,1,55,0,"Bantoat Boh",2,1,0,1,104,10409,104040901
"010409030561","Bosbov",1,4,9,3,56,0,"Bosbov",2,1,0,1,104,10409,104040903
"010409037091","Bosbov",1,4,9,3,709,0,"បុស្បូវ",3,1,0,1,104,10409,104040903
"010409060571","Khchas",1,4,9,6,57,0,"Khchas",2,1,0,1,104,10409,104040906
"010409070581","Kbal Khting",1,4,9,7,58,0,"Kbal Khting",2,1,0,1,104,10409,104040907
"010409110591","Pring Koang",1,4,9,11,59,0,"Pring Koang",2,1,0,1,104,10409,104040911
"010409140601","Sras Khtum",1,4,9,14,60,0,"Sras Khtum",2,1,0,1,104,10409,104040914
"010409150611","Ta Bao",1,4,9,15,61,0,"Ta Bao",2,1,0,1,104,10409,104040915
"010409170621","Trabek",1,4,9,17,62,0,"Trabek",2,1,0,1,104,10409,104040917
"010409175201","Trabek",1,4,9,17,520,0,"Trabek",1,1,0,1,104,10409,104040917
"010501010011","Changha",1,5,1,1,1,0,"Changha",2,1,0,1,105,10501,105050101
"010501010077","O Chreuv",1,5,1,1,7,0,"ការិ. អយក ស្រុកអូរជ្រៅ",13,1,1,1,105,10501,105050101
"010501015201","Changha",1,5,1,1,520,0,"Changha",1,1,0,1,105,10501,105050101
"010501057041","Chhouk",1,5,1,5,704,0,"ឈូក",3,1,0,1,105,10501,105050105
"010501060021","Chhouk Chrey",1,5,1,6,2,0,"Chhouk Chrey",2,1,0,1,105,10501,105050106
"010502020041","Vaing Muong",1,5,2,2,4,0,"Vaing Muong",2,1,0,1,105,10502,105050202
"010502025271","Vaing Muong",1,5,2,2,527,0,"Vaing Muong",1,1,0,1,105,10502,105050202
"010502050031","Kaub Thom",1,5,2,5,3,0,"Kaub Thom",2,1,0,1,105,10502,105050205
"010502069011","Kaub",1,5,2,6,901,0,"កូប",4,1,0,1,105,10502,105050206
"010502090051","O Chreuv",1,5,2,9,5,0,"O Chreuv",2,1,0,1,105,10502,105050209
"010502100061","Soriya Thmei",1,5,2,10,6,0,"Soriya Thmei",2,1,0,1,105,10502,105050210
"010502110301","Sala Kraham",1,5,2,11,30,0,"Sala Kraham",2,1,0,1,105,10502,105050211
"010502130161","Kaun Trei",1,5,2,13,16,0,"Kaun Trei",2,1,0,1,105,10502,105050213
"010502137151","Kaun Trei",1,5,2,13,715,0,"កូនត្រី",3,1,0,1,105,10502,105050213
"010503010071","Kaub Tauch",1,5,3,1,7,0,"Kaub Tauch",2,1,0,1,105,10503,105050301
"010503015281","Kaub Tauch",1,5,3,1,528,0,"Kaub Tauch",1,1,0,1,105,10503,105050301
"010503030081","Kut Sat",1,5,3,3,8,0,"Kut Sat",2,1,0,1,105,10503,105050303
"010503037101","KobToch",1,5,3,3,710,0,"កូបតូច",3,1,0,1,105,10503,105050303
"010503040361","Yeay At",1,5,3,4,36,0,"Yeay At",2,1,0,1,105,10503,105050304
"010503050641","O Thmat Porng",1,5,3,5,64,0,"O Thmat Porng",2,1,0,1,105,10503,105050305
"010505030211","Samrong",1,5,5,3,21,0,"Samrong",2,1,0,1,105,10505,105050503
"010505037081","Samrong Meanchey",1,5,5,3,708,0,"សំរោងមានជ័យ",3,1,0,1,105,10505,105050503
"010505050221","Phoum Thmei",1,5,5,5,22,0,"Phoum Thmei",2,1,0,1,105,10505,105050505
"010505070201","Bat Trang",1,5,5,7,20,0,"Bat Trang",2,1,0,1,105,10505,105050507
"010505080191","Anhchanh",1,5,5,8,19,0,"Anhchanh",2,1,0,1,105,10505,105050508
"010506030241","Sophy",1,5,6,3,24,0,"Sophy",2,1,0,1,105,10506,105050603
"010506037131","Sophy",1,5,6,3,713,0,"សូភី",3,1,0,1,105,10506,105050603
"010506040681","Kauk Chark",1,5,6,4,68,0,"Kauk Chark",2,1,0,1,105,10506,105050604
"010506050231","Kauk Prich",1,5,6,5,23,0,"Kauk Prich",2,1,0,1,105,10506,105050605
"010506060691","Boeung Khtom",1,5,6,6,69,0,"Boeung Khtom",2,1,0,1,105,10506,105050606
"010507040261","Singh",1,5,7,4,26,0,"Singh",2,1,0,1,105,10507,105050704
"010507045261","Singh",1,5,7,4,526,0,"Singh",1,1,0,1,105,10507,105050704
"010507047121","Singh",1,5,7,4,712,0,"សឹង្ហ",3,1,0,1,105,10507,105050704
"010507060251","Pongror",1,5,7,6,25,0,"Pongror",2,1,0,1,105,10507,105050706
"010509010401","Prey Chann",1,5,9,1,40,0,"Prey Chann",2,1,0,1,105,10509,105050901
"010509020411","Yeang Dangkom",1,5,9,2,41,0,"Yeang Dangkom",2,1,0,1,105,10509,105050902
"010509027091","Yeang Dangkom",1,5,9,2,709,0,"យាងដង្គំ",3,1,0,1,105,10509,105050902
"010509030421","Preav",1,5,9,3,42,0,"Preav",2,1,0,1,105,10509,105050903
"010509040431","Snuol Trel 97",1,5,9,4,43,0,"Snuol Trel 97",2,1,0,1,105,10509,105050904
"010509050441","Snuol Trel 98",1,5,9,5,44,0,"Snuol Trel 98",2,1,0,1,105,10509,105050905
"010509060171","Tumnup Dach",1,5,9,6,17,0,"Tumnup Dach",2,1,0,1,105,10509,105050906
"010509070181","Chauk Chey",1,5,9,7,18,0,"Chauk Chey",2,1,0,1,105,10509,105050907
"010509080131","La-ang Seila",1,5,9,8,13,0,"La-ang Seila",2,1,0,1,105,10509,105050908
"010509090091","Yeang Aphewat",1,5,9,9,9,0,"Yeang Aphewat",2,1,0,1,105,10509,105050909
"010601010055","Provincial Pedagogy School",1,6,1,1,5,0,"សាលា គរុ. ខេត្ត",13,1,1,1,106,10601,106060101
"010601010077","Serei Sophoan",1,6,1,1,7,0,"ការិ. អយក ក្រុងសេរីសោភ័ណ",13,1,1,1,106,10601,106060101
"010602010071","Kampong Svay",1,6,2,1,7,0,"Kampong Svay",2,1,0,1,106,10602,106060201
"010602010131","Sophy",1,6,2,1,13,0,"ហស សូភី",2,1,0,1,106,10602,106060201
"010602015021","Sophy",1,6,2,1,502,0,"ហស សូភី",1,1,0,1,106,10602,106060201
"010602015111","Kampong Svay",1,6,2,1,511,0,"Kampong Svay",1,1,0,1,106,10602,106060201
"010602017061","Kampong Svay",1,6,2,1,706,0,"កំពង់ស្វាយ",3,1,0,1,106,10602,106060201
"010602019011","Samdech Euv",1,6,2,1,901,0,"សម្តេចឪ​",4,1,0,1,106,10602,106060201
"010602019029","Sovannphumi1",1,6,2,1,0,902,"សុវណ្ណភូមិ១",4,1,0,1,106,10602,106060201
"010602020081","Kangvar",1,6,2,2,8,0,"Kangvar",2,1,0,1,106,10602,106060202
"010602030101","Poay Sophy",1,6,2,3,10,0,"Poay Sophy",2,1,0,1,106,10602,106060203
"010602035041","Poay Sophy",1,6,2,3,504,0,"Poay Sophy",1,1,0,1,106,10602,106060203
"010602035221","Samros Komar",1,6,2,3,522,0,"Samros Komar",1,1,0,1,106,10602,106060203
"010602040111","Pongror",1,6,2,4,11,0,"Pongror",2,1,0,1,106,10602,106060204
"010602045031","Pongror",1,6,2,4,503,0,"Pongror",1,1,0,1,106,10602,106060204
"010602060091","Koma Sangkruos",1,6,2,6,9,0,"Koma Sangkruos",2,1,0,1,106,10602,106060206
"010602065151","Koma Sangkruos",1,6,2,6,515,0,"Koma Sangkruos",1,1,0,1,106,10602,106060206
"010602069031","Hun Sen Khla Kaun",1,6,2,6,903,0,"ហស ខ្លាកូន",4,1,0,1,106,10602,106060206
"010602070361","Saros Komar",1,6,2,7,36,0,"Saros Komar",2,1,0,1,106,10602,106060207
"010603010151","Koh Porng Sat",1,6,3,1,15,0,"Koh Porng Sat",2,1,0,1,106,10603,106060301
"010603015121","Koh Porng Sat",1,6,3,1,512,0,"Koh Porng Sat",1,1,0,1,106,10603,106060301
"010603050141","Angkea Bos",1,6,3,5,14,0,"Angkea Bos",2,1,0,1,106,10603,106060305
"010603055161","Angkea Bos",1,6,3,5,516,0,"Angkea Bos",1,1,0,1,106,10603,106060305
"010603057091","Angkea Bos",1,6,3,5,709,0,"អង្គារបុស្ស",3,1,0,1,106,10603,106060305
"010604010171","Makak",1,6,4,1,17,0,"Makak",2,1,0,1,106,10604,106060401
"010604015211","Makak",1,6,4,1,521,0,"Makak",1,1,0,1,106,10604,106060401
"010604017041","Makak",1,6,4,1,704,0,"ម្កាក់",3,1,0,1,106,10604,106060401
"010604030181","Ta Mar",1,6,4,3,18,0,"Ta Mar",2,1,0,1,106,10604,106060403
"010604050161","Chhouk",1,6,4,5,16,0,"Chhouk",2,1,0,1,106,10604,106060405
"010604055201","Chhouk",1,6,4,5,520,0,"Chhouk",1,1,0,1,106,10604,106060405
"010605010231","Sesen",1,6,5,1,23,0,"សែសិន",2,1,0,1,106,10605,106060501
"010605017101","Sesen",1,6,5,1,710,0,"សែសិន",3,1,0,1,106,10605,106060501
"010605020191","Ko Rothan",1,6,5,2,19,0,"Ko Rothan",2,1,0,1,106,10605,106060502
"010605025171","Ko Rothan",1,6,5,2,517,0,"Ko Rothan",1,1,0,1,106,10605,106060502
"010605030221","Aknakuth",1,6,5,3,22,0,"Aknakuth",2,1,0,1,106,10605,106060503
"010605035061","Aknakuth",1,6,5,3,506,0,"Aknakuth",1,1,0,1,106,10605,106060503
"010605040211","Prohout",1,6,5,4,21,0,"Prohout",2,1,0,1,106,10605,106060504
"010605050201","O Ambel",1,6,5,5,20,0,"O Ambel",2,1,0,1,106,10605,106060505
"010605055051","O Ambel",1,6,5,5,505,0,"O Ambel",1,1,0,1,106,10605,106060505
"010605059021","S.K.P.N. O Ambel",1,6,5,5,902,0,"សកពន អូរអំបិល",4,1,0,1,106,10605,106060505
"010606010251","Kantuot",1,6,6,1,25,0,"Kantuot",2,1,0,1,106,10606,106060601
"010606020241","Kampreung",1,6,6,2,24,0,"Kampreung",2,1,0,1,106,10606,106060602
"010606025081","Kampreung",1,6,6,2,508,0,"Kampreung",1,1,0,1,106,10606,106060602
"010606027051","Phneat",1,6,6,2,705,0,"ភ្នៀត",3,1,0,1,106,10606,106060602
"010606030261","Phoum Thmei",1,6,6,3,26,0,"Phoum Thmei",2,1,0,1,106,10606,106060603
"010606035071","Phoum Thmei",1,6,6,3,507,0,"Phoum Thmei",1,1,0,1,106,10606,106060603
"010606070271","Sala Krao",1,6,6,7,27,0,"Sala Krao",2,1,0,1,106,10606,106060607
"010607030291","Serei Sophoan",1,6,7,3,29,0,"Serei Sophoan",2,1,0,1,106,10607,106060703
"010607030351","Aknouwat",1,6,7,3,35,0,"Aknouwat",2,1,0,1,106,10607,106060703
"010607035011","Bandos Komar",1,6,7,3,501,0,"Bandos Komar",1,1,0,1,106,10607,106060703
"010607039041","Serei Sophoan",1,6,7,3,904,0,"សិរីសោភ័ណ",4,1,0,1,106,10607,106060703
"010607060301","Preah Ponlea",1,6,7,6,30,0,"Preah Ponlea",2,1,0,1,106,10607,106060706
"010607065141","Preah Ponlea",1,6,7,6,514,0,"Preah Ponlea",1,1,0,1,106,10607,106060706
"010607070281","Kbal Spean",1,6,7,7,28,0,"Kbal Spean",2,1,0,1,106,10607,106060707
"010608010321","Keap",1,6,8,1,32,0,"Keap",2,1,0,1,106,10608,106060801
"010608015101","Keap",1,6,8,1,510,0,"Keap",1,1,0,1,106,10608,106060801
"010608030341","Teuk Thla",1,6,8,3,34,0,"ទឹកថ្លា",2,1,0,1,106,10608,106060803
"010608035131","Teuk Thla",1,6,8,3,513,0,"Teuk Thla",1,1,0,1,106,10608,106060803
"010608037031","Teuk Thla",1,6,8,3,703,0,"ទឹកថ្លា",3,1,0,1,106,10608,106060803
"010608040311","Banay",1,6,8,4,31,0,"Banay",2,1,0,1,106,10608,106060804
"010608045181","Banay",1,6,8,4,518,0,"Banay",1,1,0,1,106,10608,106060804
"010608050331","Phnom Bak",1,6,8,5,33,0,"Phnom Bak",2,1,0,1,106,10608,106060805
"010608055091","Phnom Bak",1,6,8,5,509,0,"Phnom Bak",1,1,0,1,106,10608,106060805
"010701010077","Thmar Puok",1,7,1,1,7,0,"ការិ. អយក ស្រុកថ្មពួក",13,1,1,1,107,10701,107070101
"010701010171","Thmar Puok",1,7,1,1,17,0,"Thmar Puok",2,1,0,1,107,10701,107070101
"010701015011","Thmar Puok",1,7,1,1,501,0,"Thmar Puok",1,1,0,1,107,10701,107070101
"010701019011","Thmar Puok",1,7,1,1,901,0,"ថ្មពួក",4,1,0,1,107,10701,107070101
"010701050161","Phoum Svay",1,7,1,5,16,0,"Phoum Svay",2,1,0,1,107,10701,107070105
"010701055091","Phoum Svay",1,7,1,5,509,0,"Phoum Svay",1,1,0,1,107,10701,107070105
"010701080181","Thnal Dach",1,7,1,8,18,0,"Thnal Dach",2,1,0,1,107,10701,107070108
"010701090421","Anlung Trach",1,7,1,9,42,0,"Anlung Trach",2,1,0,1,107,10701,107070109
"010702010011","Kauk Prich",1,7,2,1,1,0,"Kauk Prich",2,1,0,1,107,10702,107070201
"010702020031","Sre La-a",1,7,2,2,3,0,"Sre La-a",2,1,0,1,107,10702,107070202
"010702030291","Kauk Romeat",1,7,2,3,29,0,"Kauk Romeat",2,1,0,1,107,10702,107070203
"010702050461","Sdao",1,7,2,5,46,0,"Sdao",2,1,0,1,107,10702,107070205
"010702060411","Ta Maing",1,7,2,6,41,0,"Ta Maing",2,1,0,1,107,10702,107070206
"010702070261","Ekpheap",1,7,2,7,26,0,"Ekpheap",2,1,0,1,107,10702,107070207
"010702087041","Kauk Romeat",1,7,2,8,704,0,"គោករមៀត",3,1,0,1,107,10702,107070208
"010702120271","5 Mina",1,7,2,12,27,0,"5 Mina",2,1,0,1,107,10702,107070212
"010702130041","Kandoal",1,7,2,13,4,0,"Kandoal",2,1,0,1,107,10702,107070213
"010702140051","Banteay Mean Rith",1,7,2,14,5,0,"Banteay Mean Rith",2,1,0,1,107,10702,107070214
"010702145081","Banteay Mean Rith",1,7,2,14,508,0,"Banteay Mean Rith",1,1,0,1,107,10702,107070214
"010702147031","Banteay Mean Rith",1,7,2,14,703,0,"បន្ទាយមានរិទ្ធិ",3,1,0,1,107,10702,107070214
"010702150281","Samaki Phnom Chhat",1,7,2,15,28,0,"Samaki Phnom Chhat",2,1,0,1,107,10702,107070215
"010702170341","Samaki Chrak",1,7,2,17,34,0,"Samaki Chrak",2,1,0,1,107,10702,107070217
"010702180351","Boeung Ta Srey",1,7,2,18,35,0,"Boeung Ta Srey",2,1,0,1,107,10702,107070218
"010702190381","O Kambot",1,7,2,19,38,0,"O Kambot",2,1,0,1,107,10702,107070219
"010703030111","Treas Kauk Kathen",1,7,3,3,11,0,"Treas Kauk Kathen",2,1,0,1,107,10703,107070303
"010703035041","Treas Kauk Kathen",1,7,3,3,504,0,"Treas Kauk Kathen",1,1,0,1,107,10703,107070303
"010703070071","Deu",1,7,3,7,7,0,"Deu",2,1,0,1,107,10703,107070307
"010703080081","Sdao",1,7,3,8,8,0,"Sdao",2,1,0,1,107,10703,107070308
"010703110091","Ta Seav",1,7,3,11,9,0,"Ta Seav",2,1,0,1,107,10703,107070311
"010703127021","Kauk Kathen",1,7,3,12,702,0,"គោកកឋិន",3,1,0,1,107,10703,107070312
"010703130061","Chanlas Dai",1,7,3,13,6,0,"Chanlas Dai",2,1,0,1,107,10703,107070313
"010703150101","Ta Trey",1,7,3,15,10,0,"Ta Trey",2,1,0,1,107,10703,107070315
"010703180401","Prey Chhor",1,7,3,18,40,0,"Prey Chhor",2,1,0,1,107,10703,107070318
"010704030131","Rolum Chrey",1,7,4,3,13,0,"Rolum Chrey",2,1,0,1,107,10704,107070403
"010704040141","Phoum Thmei",1,7,4,4,14,0,"Phoum Thmei",2,1,0,1,107,10704,107070404
"010704045051","Phoum Thmei",1,7,4,4,505,0,"Phoum Thmei",1,1,0,1,107,10704,107070404
"010704047051","Phoum Thmei",1,7,4,4,705,0,"ភូមិថ្មី",3,1,0,1,107,10704,107070404
"010704070151","Totear",1,7,4,7,15,0,"Totear",2,1,0,1,107,10704,107070407
"010704080121","Kauk Khpuos",1,7,4,8,12,0,"Kauk Khpuos",2,1,0,1,107,10704,107070408
"010705010191","Kbal Tonsong",1,7,5,1,19,0,"Kbal Tonsong",2,1,0,1,107,10705,107070501
"010705020201","Thlork",1,7,5,2,20,0,"Thlork",2,1,0,1,107,10705,107070502
"010705030211","Kauk Samrong",1,7,5,3,21,0,"Kauk Samrong",2,1,0,1,107,10705,107070503
"010705040221","Thmar Dek Kes",1,7,5,4,22,0,"Thmar Dek Kes",2,1,0,1,107,10705,107070504
"010705050231","Kbal Krabei",1,7,5,5,23,0,"Kbal Krabei",2,1,0,1,107,10705,107070505
"010705060241","Banteay Chhmar",1,7,5,6,24,0,"Banteay Chhmar",2,1,0,1,107,10705,107070506
"010705060431","Prang Sela",1,7,5,6,43,0,"Prang Sela",2,1,0,1,107,10705,107070506
"010705065021","Banteay Chhmar Hvou Chemi",1,7,5,6,502,0,"Banteay Chhmar Hvou Chemi",1,1,0,1,107,10705,107070506
"010705070311","Sras Thlork",1,7,5,7,31,0,"Sras Thlork",2,1,0,1,107,10705,107070507
"010705080361","Prey Sanghar",1,7,5,8,36,0,"Prey Sanghar",2,1,0,1,107,10705,107070508
"010705090371","Prasat Tbeng",1,7,5,9,37,0,"Prasat Tbeng",2,1,0,1,107,10705,107070509
"010705100391","Chrey Royaung",1,7,5,10,39,0,"Chrey Royaung",2,1,0,1,107,10705,107070510
"010705110441","Dang Rek",1,7,5,11,44,0,"Dang Rek",2,1,0,1,107,10705,107070511
"010705129021","Banteay Chhmar",1,7,5,12,902,0,"បន្ទាយឆ្មារ",4,1,0,1,107,10705,107070512
"010706030021","Ta Yoeung Prey Veng",1,7,6,3,2,0,"Ta Yoeung Prey Veng",2,1,0,1,107,10706,107070603
"010706035071","Ta Yoeung Prey Veng",1,7,6,3,507,0,"Ta Yoeung Prey Veng",1,1,0,1,107,10706,107070603
"010706037061","Ta Yoeung Prey Veng",1,7,6,3,706,0,"តាយឹងព្រៃវែង",3,1,0,1,107,10706,107070603
"010706040321","Samdech Hun Sen Ekapheap",1,7,6,4,32,0,"Samdech Hun Sen Ekapheap",2,1,0,1,107,10706,107070604
"010706045101","Hun Sen Ekpheap",1,7,6,4,510,0,"Hun Sen Ekpheap",1,1,0,1,107,10706,107070604
"010706050451","Andoung Khlung",1,7,6,5,45,0,"Andoung Khlung",2,1,0,1,107,10706,107070605
"010801010051","Phkoam",1,8,1,1,5,0,"Phkoam",2,1,0,1,108,10801,108080101
"010801010077","Svay Chek",1,8,1,1,7,0,"ការិ. អយក ស្រុកស្វាយចេក",13,1,1,1,108,10801,108080101
"010801015111","Phkoam",1,8,1,1,511,0,"Phkoam",1,1,0,1,108,10801,108080101
"010801019021","Phkoam",1,8,1,1,902,0,"ផ្គាំ",4,1,0,1,108,10801,108080101
"010801020041","Yeang Vien",1,8,1,2,4,0,"Yeang Vien",2,1,0,1,108,10801,108080102
"010801025141","Yeang Vien",1,8,1,2,514,0,"Yeang Vien",1,1,0,1,108,10801,108080102
"010801030281","Thmar Kaul",1,8,1,3,28,0,"Thmar Kaul",2,1,0,1,108,10801,108080103
"010801037071","Thmar Kaul",1,8,1,3,707,0,"ថ្មគោល",3,1,0,1,108,10801,108080103
"010801040031","Yeang",1,8,1,4,3,0,"Yeang",2,1,0,1,108,10801,108080104
"010801050011","Ampil",1,8,1,5,1,0,"Ampil",2,1,0,1,108,10801,108080105
"010801060021","Mao",1,8,1,6,2,0,"Mao",2,1,0,1,108,10801,108080106
"010801070321","Prasat Vien",1,8,1,7,32,0,"Prasat Vien",2,1,0,1,108,10801,108080107
"010801080301","Ta Duol",1,8,1,8,30,0,"Ta Duol",2,1,0,1,108,10801,108080108
"010801090331","Ta Kaul",1,8,1,9,33,0,"Ta Kaul",2,1,0,1,108,10801,108080109
"010802030081","Sarung",1,8,2,3,8,0,"Sarung",2,1,0,1,108,10802,108080203
"010802035051","Sarung",1,8,2,3,505,0,"Sarung",1,1,0,1,108,10802,108080203
"010802037041","PrasatPheas",1,8,2,3,704,0,"ប្រាសាទភាស",3,1,0,1,108,10802,108080203
"010802040101","Phlas Kang",1,8,2,4,10,0,"Phlas Kang",2,1,0,1,108,10802,108080204
"010802045091","Phlas Kang",1,8,2,4,509,0,"Phlas Kang",1,1,0,1,108,10802,108080204
"010802060091","Kantrung",1,8,2,6,9,0,"Kantrung",2,1,0,1,108,10802,108080206
"010803010141","Slakram",1,8,3,1,14,0,"Slakram",2,1,0,1,108,10803,108080301
"010803020121","Kakoh",1,8,3,2,12,0,"Kakoh",2,1,0,1,108,10803,108080302
"010803025071","Kakoh",1,8,3,2,507,0,"Kakoh",1,1,0,1,108,10803,108080302
"010803027091","Kakoh",1,8,3,2,709,0,"កកោះ",3,1,0,1,108,10803,108080302
"010803040151","Toap Siem",1,8,3,4,15,0,"Toap Siem",2,1,0,1,108,10803,108080304
"010803050311","Khleng Por",1,8,3,5,31,0,"Khleng Por",2,1,0,1,108,10803,108080305
"010803060131","Prasat",1,8,3,6,13,0,"Prasat",2,1,0,1,108,10803,108080306
"010803070111","Kauk Ampil",1,8,3,7,11,0,"Kauk Ampil",2,1,0,1,108,10803,108080307
"010803080421","Boeung Snoa",1,8,3,8,42,0,"Boeung Snoa",2,1,0,1,108,10803,108080308
"010804060071","Svay Chek",1,8,4,6,7,0,"Svay Chek",2,1,0,1,108,10804,108080406
"010804065081","Svay Chek",1,8,4,6,508,0,"Svay Chek",1,1,0,1,108,10804,108080406
"010804080341","Sleng",1,8,4,8,34,0,"Sleng",2,1,0,1,108,10804,108080408
"010804100291","Khvav Lech",1,8,4,10,29,0,"Khvav Lech",2,1,0,1,108,10804,108080410
"010804107081","Khvav Lech",1,8,4,10,708,0,"ខ្វាវលិច",3,1,0,1,108,10804,108080410
"010804110361","Samrong",1,8,4,11,36,0,"Samrong",2,1,0,1,108,10804,108080411
"010804130351","Chamkar Kor",1,8,4,13,35,0,"Chamkar Kor",2,1,0,1,108,10804,108080413
"010804140371","Lobeuk Svay",1,8,4,14,37,0,"Lobeuk Svay",2,1,0,1,108,10804,108080414
"010804150381","Damnak Kakoh",1,8,4,15,38,0,"Damnak Kakoh",2,1,0,1,108,10804,108080415
"010805030231","Ta Ben",1,8,5,3,23,0,"Ta Ben",2,1,0,1,108,10805,108080503
"010805035061","Ta Ben",1,8,5,3,506,0,"Ta Ben",1,1,0,1,108,10805,108080503
"010805047031","Hun Sen Ta Ben",1,8,5,4,703,0,"ហស តាបែន",3,1,0,1,108,10805,108080504
"010806010221","Ta Pho 1",1,8,6,1,22,0,"Ta Pho 1",2,1,0,1,108,10806,108080601
"010806015131","Ta Pho",1,8,6,1,513,0,"Ta Pho",1,1,0,1,108,10806,108080601
"010806017061","Ta Pho",1,8,6,1,706,0,"តាផូ",3,1,0,1,108,10806,108080601
"010806020211","Pongror Ta Srei",1,8,6,2,21,0,"Pongror Ta Srei",2,1,0,1,108,10806,108080602
"010806050181","Ta Pho 2",1,8,6,5,18,0,"Ta Pho 2",2,1,0,1,108,10806,108080605
"010806080171","Baray",1,8,6,8,17,0,"Baray",2,1,0,1,108,10806,108080608
"010806090191","Phcheuk",1,8,6,9,19,0,"Phcheuk",2,1,0,1,108,10806,108080609
"010806100201","Kauk Prich",1,8,6,10,20,0,"Kauk Prich",2,1,0,1,108,10806,108080610
"010806110161","Bantoat Boh",1,8,6,11,16,0,"Bantoat Boh",2,1,0,1,108,10806,108080611
"010807030241","Daun Noy",1,8,7,3,24,0,"Daun Noy",2,1,0,1,108,10807,108080703
"010807040251","Sras Cheng",1,8,7,4,25,0,"Sras Cheng",2,1,0,1,108,10807,108080704
"010807045101","Sras Cheng",1,8,7,4,510,0,"Sras Cheng",1,1,0,1,108,10807,108080704
"010807050261","Ampil Prung",1,8,7,5,26,0,"Ampil Prung",2,1,0,1,108,10807,108080705
"010807060271","Treas",1,8,7,6,27,0,"Treas",2,1,0,1,108,10807,108080706
"010807065121","Treas",1,8,7,6,512,0,"Treas",1,1,0,1,108,10807,108080706
"010807067051","Treas",1,8,7,6,705,0,"ហស ទ្រាស",3,1,0,1,108,10807,108080706
"010807070401","O Kakoh",1,8,7,7,40,0,"O Kakoh",2,1,0,1,108,10807,108080707
"010808010061","Khvav Keut",1,8,8,1,6,0,"Khvav Keut",2,1,0,1,108,10808,108080801
"010808040411","Roluos",1,8,8,4,41,0,"Roluos",2,1,0,1,108,10808,108080804
"010808059011","Svay Chek",1,8,8,5,901,0,"ស្វាយចេក",4,1,0,1,108,10808,108080805
"010901010011","Hun Sen Sangker",1,9,1,1,1,0,"Hun Sen Sangker",2,1,0,1,109,10901,109090101
"010901010077","Malai",1,9,1,1,7,0,"ការិ. អយក ស្រុកម៉ាឡៃ",13,1,1,1,109,10901,109090101
"010901020021","Hun Sen Boeung Beng",1,9,1,2,2,0,"Hun Sen Boeung Beng",2,1,0,1,109,10901,109090102
"010901025131","Hun Sen Boeung Beng",1,9,1,2,513,0,"Hun Sen Boeung Beng",1,1,0,1,109,10901,109090102
